CustomerKey;FirstName;LastName;FullName;BirthDate;Gender;Children;Education;DateFirstPurchase;CommuteDistance;CustomerCity
24693;Alexandra;Rogers;Alexandra Rogers;1985-04-14;Female;0;Partial College;2024-04-12;2-5 Miles;Saint Germain en Laye
24836;Taylor;Robinson;Taylor Robinson;1930-12-13;Female;4;Partial College;2024-10-24;0-1 Miles;Saint Germain en Laye
25296;Christina;Stewart;Christina Stewart;1962-07-05;Female;2;Partial College;2025-01-20;5-10 Miles;Saint Germain en Laye
25463;Miguel;Robinson;Miguel Robinson;1971-08-25;Male;2;High School;2024-12-26;0-1 Miles;Saint Germain en Laye
25464;Jose;Wilson;Jose Wilson;1971-08-31;Male;2;High School;2024-12-19;0-1 Miles;Saint Germain en Laye
25478;Jennifer;Butler;Jennifer Butler;1971-08-15;Female;0;Bachelors;2024-09-29;0-1 Miles;Saint Germain en Laye
25634;Lydia;Arun;Lydia Arun;1977-11-21;Female;0;Bachelors;2024-09-29;0-1 Miles;Saint Germain en Laye
25722;Noah;Mitchell;Noah Mitchell;1967-01-16;Male;1;Partial College;2024-01-09;0-1 Miles;Saint Germain en Laye
25740;Kellie;Munoz;Kellie Munoz;1975-09-19;Female;1;High School;2024-06-15;0-1 Miles;Saint Germain en Laye
25759;Savannah;Kelly;Savannah Kelly;1979-02-09;Female;1;Partial College;2024-02-22;2-5 Miles;Saint Germain en Laye
26410;Franklin;Goel;Franklin Goel;1961-05-06;Male;4;High School;2024-07-11;10+ Miles;Saint Germain en Laye
27853;Amy;Zheng;Amy Zheng;1946-03-15;Female;2;Bachelors;2024-09-22;0-1 Miles;Saint Germain en Laye
27898;Trinity;Bell;Trinity Bell;1965-12-06;Female;3;Bachelors;2024-12-13;0-1 Miles;Saint Germain en Laye
27926;Eduardo;Mitchell;Eduardo Mitchell;1961-07-06;Male;2;High School;2024-03-17;5-10 Miles;Saint Germain en Laye
28412;Walter;Vazquez;Walter Vazquez;1983-02-05;Male;0;High School;2024-02-23;2-5 Miles;Saint Germain en Laye
28510;Gregory;Andersen;Gregory Andersen;1964-09-19;Male;0;Bachelors;2023-01-15;0-1 Miles;Saint Germain en Laye
28541;Isabella;Perez;Isabella Perez;1979-10-01;Female;0;Partial College;2023-02-03;2-5 Miles;Saint Germain en Laye
29402;Damien;Andersen;Damien Andersen;1969-10-19;Male;2;Partial College;2024-10-01;0-1 Miles;Saint Germain en Laye
11393;Kurt;Pal;Kurt Pal;1974-07-17;Male;2;High School;2024-07-16;0-1 Miles;Saint Ouen
11403;Nancy;Schmidt;Nancy Schmidt;1980-01-06;Female;0;Graduate Degree;2023-10-28;0-1 Miles;Saint Ouen
11479;Darryl;Wu;Darryl Wu;1978-10-20;Male;1;Bachelors;2023-12-05;1-2 Miles;Saint Ouen
12280;Theresa;Alvarez;Theresa Alvarez;1981-06-04;Female;0;Bachelors;2022-05-13;0-1 Miles;Saint Ouen
12534;Katie;Shan;Katie Shan;1967-12-13;Female;1;Graduate Degree;2024-09-08;0-1 Miles;Saint Ouen
12552;Bruce;Torres;Bruce Torres;1944-03-11;Male;1;Bachelors;2024-10-13;0-1 Miles;Saint Ouen
12843;Summer;Smith;Summer Smith;1971-01-30;Female;2;Partial College;2022-11-14;0-1 Miles;Saint Ouen
13537;Jill;Moreno;Jill Moreno;1965-04-08;Female;1;High School;2022-11-29;1-2 Miles;Saint Ouen
14170;Rebekah;Moreno;Rebekah Moreno;1974-05-02;Female;3;High School;2023-03-07;0-1 Miles;Saint Ouen
14719;Ronnie;He;Ronnie He;1975-10-06;Male;2;Partial College;2023-04-07;0-1 Miles;Saint Ouen
14850;Audrey;Vazquez;Audrey Vazquez;1978-09-23;Female;0;Partial High School;2024-08-17;0-1 Miles;Saint Ouen
14965;Edwin;Zhou;Edwin Zhou;1975-07-06;Male;2;Partial College;2023-06-18;0-1 Miles;Saint Ouen
14966;Derrick;Vazquez;Derrick Vazquez;1969-11-02;Male;2;Partial College;2023-06-05;0-1 Miles;Saint Ouen
15637;Russell;Sharma;Russell Sharma;1977-01-19;Male;2;Partial College;2023-08-04;1-2 Miles;Saint Ouen
15706;Tina;Arthur;Tina Arthur;1955-05-25;Female;4;High School;2024-03-12;10+ Miles;Saint Ouen
16289;Julie;Pal;Julie Pal;1971-03-24;Female;2;Partial College;2023-10-12;0-1 Miles;Saint Ouen
16426;Jorge;Ye;Jorge Ye;1972-01-08;Male;0;Bachelors;2023-11-26;0-1 Miles;Saint Ouen
17931;Jeffery;Zhao;Jeffery Zhao;1977-09-12;Male;1;Partial College;2024-08-27;1-2 Miles;Saint Ouen
17982;Francisco;Mehta;Francisco Mehta;1973-03-07;Male;0;Bachelors;2022-05-19;0-1 Miles;Saint Ouen
18159;Jaime;Serrano;Jaime Serrano;1965-09-20;Female;3;High School;2025-01-23;10+ Miles;Saint Ouen
19080;Ross;Vance;Ross Vance;1953-03-16;Male;5;Partial High School;2024-02-07;10+ Miles;Saint Ouen
19255;Terrance;Sara;Terrance Sara;1960-08-13;Male;2;Partial College;2023-02-28;0-1 Miles;Saint Ouen
19272;Shaun;Andersen;Shaun Andersen;1948-07-18;Male;1;Partial College;2024-06-29;0-1 Miles;Saint Ouen
19281;Mallory;Carlson;Mallory Carlson;1969-04-13;Female;2;Partial College;2024-08-31;2-5 Miles;Saint Ouen
19441;Dale;She;Dale She;1974-07-17;Male;0;Graduate Degree;2023-10-20;0-1 Miles;Saint Ouen
19446;Bridget;Nath;Bridget Nath;1973-10-06;Female;0;Graduate Degree;2023-10-16;0-1 Miles;Saint Ouen
19504;Dominic;Garcia;Dominic Garcia;1968-02-10;Male;1;Bachelors;2023-12-19;0-1 Miles;Saint Ouen
20046;Peter;She;Peter She;1979-03-04;Male;1;Bachelors;2024-05-29;1-2 Miles;Saint Ouen
20597;Carly;Beck;Carly Beck;1953-04-24;Female;5;Partial High School;2024-06-10;5-10 Miles;Saint Ouen
20936;Christy;Cai;Christy Cai;1982-12-20;Female;0;Partial College;2024-12-26;0-1 Miles;Saint Ouen
21033;Preston;Subram;Preston Subram;1975-05-10;Male;0;Bachelors;2024-02-11;0-1 Miles;Saint Ouen
21064;Colleen;Sun;Colleen Sun;1972-05-19;Female;1;High School;2024-03-20;1-2 Miles;Saint Ouen
21117;Bryant;Sara;Bryant Sara;1980-11-20;Male;0;Partial High School;2024-08-21;0-1 Miles;Saint Ouen
21530;Toni;Raman;Toni Raman;1964-01-31;Female;3;Bachelors;2024-08-08;2-5 Miles;Saint Ouen
21849;Todd;Chow;Todd Chow;1957-07-12;Male;4;Partial College;2024-03-22;10+ Miles;Saint Ouen
22796;Brad;Nath;Brad Nath;1962-11-14;Male;2;Partial College;2024-05-16;5-10 Miles;Saint Ouen
23631;Colin;Wang;Colin Wang;1954-09-02;Male;5;High School;2025-01-19;5-10 Miles;Saint Ouen
23773;Jon;Cai;Jon Cai;1976-07-05;Male;0;Partial High School;2024-03-31;1-2 Miles;Saint Ouen
23972;Clarence;Liang;Clarence Liang;1966-11-01;Male;1;Graduate Degree;2024-10-25;0-1 Miles;Saint Ouen
24122;Michele;Blanco;Michele Blanco;1981-12-16;Female;0;High School;2024-09-26;1-2 Miles;Saint Ouen
24209;Chelsea;Jordan;Chelsea Jordan;1975-05-10;Female;0;Graduate Degree;2024-08-04;0-1 Miles;Saint Ouen
24863;Wesley;Sun;Wesley Sun;1958-08-11;Male;3;Bachelors;2024-03-09;2-5 Miles;Saint Ouen
24878;Sandra;Wang;Sandra Wang;1953-10-11;Female;4;High School;2024-05-19;10+ Miles;Saint Ouen
25479;Bobby;Sanchez;Bobby Sanchez;1972-01-23;Male;0;Bachelors;2024-10-17;0-1 Miles;Saint Ouen
25520;Candice;Zeng;Candice Zeng;1982-05-11;Female;0;High School;2024-06-19;2-5 Miles;Saint Ouen
25535;Brandi;Navarro;Brandi Navarro;1942-01-18;Female;1;Graduate Degree;2024-09-02;0-1 Miles;Saint Ouen
25733;Joanna;Blanco;Joanna Blanco;1976-05-13;Female;1;High School;2024-07-31;2-5 Miles;Saint Ouen
26413;Rebekah;Romero;Rebekah Romero;1955-03-13;Female;5;High School;2024-10-22;10+ Miles;Saint Ouen
26927;Jill;Dominguez;Jill Dominguez;1960-02-01;Female;1;Partial College;2024-04-22;0-1 Miles;Saint Ouen
27126;Derek;Sharma;Derek Sharma;1986-04-06;Male;0;Graduate Degree;2024-02-26;0-1 Miles;Saint Ouen
27128;Heather;Cai;Heather Cai;1980-08-05;Female;0;Graduate Degree;2024-02-22;0-1 Miles;Saint Ouen
27167;Tanya;Vazquez;Tanya Vazquez;1978-09-24;Female;1;Bachelors;2024-05-13;0-1 Miles;Saint Ouen
27332;Tony;Raji;Tony Raji;1953-08-24;Male;4;High School;2024-09-11;10+ Miles;Saint Ouen
27835;Darren;Ruiz;Darren Ruiz;1980-02-21;Male;0;Partial High School;2024-02-23;0-1 Miles;Saint Ouen
28553;Sabrina;Serrano;Sabrina Serrano;1978-07-22;Female;1;Bachelors;2023-03-12;0-1 Miles;Saint Ouen
28758;Troy;Rodriguez;Troy Rodriguez;1977-02-04;Male;2;Partial College;2023-06-19;1-2 Miles;Saint Ouen
28888;Casey;Lal;Casey Lal;1949-11-18;Female;5;Bachelors;2024-12-18;10+ Miles;Saint Ouen
28911;Levi;Rodriguez;Levi Rodriguez;1955-09-17;Male;4;High School;2024-08-04;10+ Miles;Saint Ouen
29379;Craig;Gill;Craig Gill;1976-05-09;Male;1;Bachelors;2024-04-25;0-1 Miles;Saint Ouen
29482;Clayton;Zhang;Clayton Zhang;1964-09-01;Male;3;Bachelors;2023-09-18;0-1 Miles;Saint Ouen
11248;Tristan;Alexander;Tristan Alexander;1966-03-22;Male;3;Partial College;2024-07-14;10+ Miles;Saint-Denis
11588;Candace;Mehta;Candace Mehta;1970-01-11;Female;2;Partial College;2023-11-29;0-1 Miles;Saint-Denis
12301;Nichole;Nara;Nichole Nara;1952-06-03;Female;2;Bachelors;2022-05-10;10+ Miles;Saint-Denis
12393;Brenda;Sai;Brenda Sai;1977-01-12;Female;0;Partial High School;2024-09-27;0-1 Miles;Saint-Denis
12613;Joel;Prasad;Joel Prasad;1981-08-30;Male;0;Bachelors;2022-08-30;0-1 Miles;Saint-Denis
12663;Morgan;Adams;Morgan Adams;1952-12-21;Female;5;Partial High School;2024-11-17;10+ Miles;Saint-Denis
12754;Lindsey;Deng;Lindsey Deng;1981-06-16;Female;2;Partial College;2022-10-06;0-1 Miles;Saint-Denis
12830;Russell;Raje;Russell Raje;1970-06-23;Male;3;High School;2022-11-10;0-1 Miles;Saint-Denis
14136;Louis;She;Louis She;1948-10-02;Male;2;Partial College;2024-05-23;0-1 Miles;Saint-Denis
14766;Curtis;Xu;Curtis Xu;1973-08-21;Male;1;Partial College;2024-11-25;2-5 Miles;Saint-Denis
14845;Chelsea;Sai;Chelsea Sai;1985-08-13;Female;0;Partial High School;2024-02-16;0-1 Miles;Saint-Denis
14926;Juan;Rogers;Juan Rogers;1973-09-18;Male;1;Bachelors;2023-05-26;0-1 Miles;Saint-Denis
15079;Jose;Martin;Jose Martin;1974-12-02;Male;0;Bachelors;2023-06-24;0-1 Miles;Saint-Denis
16536;Meghan;Jimenez;Meghan Jimenez;1966-01-19;Female;1;High School;2024-05-31;1-2 Miles;Saint-Denis
16560;Kelvin;Sun;Kelvin Sun;1976-04-12;Male;0;Bachelors;2023-12-16;0-1 Miles;Saint-Denis
17713;David;Johnson;David Johnson;1962-01-08;Male;2;Partial College;2024-04-19;0-1 Miles;Saint-Denis
18016;Tiffany;Liu;Tiffany Liu;1975-02-16;Female;2;Partial College;2024-11-14;0-1 Miles;Saint-Denis
19273;Natalie;Henderson;Natalie Henderson;1948-07-23;Female;2;Partial College;2024-07-29;0-1 Miles;Saint-Denis
19390;Terrance;Perez;Terrance Perez;1984-04-01;Male;0;Partial College;2024-08-02;1-2 Miles;Saint-Denis
19899;Marcus;Richardson;Marcus Richardson;1973-09-12;Male;2;Partial College;2023-12-21;5-10 Miles;Saint-Denis
20959;Ruben;Arun;Ruben Arun;1968-04-13;Male;1;Graduate Degree;2024-11-02;0-1 Miles;Saint-Denis
21531;Kari;Vance;Kari Vance;1958-08-10;Female;3;Bachelors;2025-01-22;10+ Miles;Saint-Denis
21737;Timothy;Rivera;Timothy Rivera;1968-02-16;Male;1;Graduate Degree;2024-11-03;0-1 Miles;Saint-Denis
21867;Michael;Ruggiero;Michael Ruggiero;1953-05-13;Male;5;Partial High School;2024-09-09;10+ Miles;Saint-Denis
21911;Joan;Ross;Joan Ross;1986-06-22;Female;0;Partial High School;2024-07-08;0-1 Miles;Saint-Denis
22485;Andy;Suarez;Andy Suarez;1971-02-15;Male;2;High School;2024-10-21;0-1 Miles;Saint-Denis
22512;Meagan;Mehta;Meagan Mehta;1969-11-12;Female;2;Partial College;2024-08-12;0-1 Miles;Saint-Denis
22555;Ethan;Taylor;Ethan Taylor;1964-03-05;Male;1;Bachelors;2024-09-15;0-1 Miles;Saint-Denis
22641;Abigail;Diaz;Abigail Diaz;1983-09-17;Female;1;Partial College;2024-09-18;2-5 Miles;Saint-Denis
24149;Richard;Simmons;Richard Simmons;1962-03-08;Male;2;Partial College;2024-09-14;1-2 Miles;Saint-Denis
24185;Tara;She;Tara She;1966-05-25;Female;1;High School;2025-01-05;1-2 Miles;Saint-Denis
24198;Chelsea;Madan;Chelsea Madan;1976-02-25;Female;0;Bachelors;2024-06-12;0-1 Miles;Saint-Denis
24578;Meredith;Lopez;Meredith Lopez;1958-04-03;Female;5;Partial High School;2024-11-06;5-10 Miles;Saint-Denis
24695;Omar;Zhou;Omar Zhou;1984-05-01;Male;0;High School;2024-03-10;1-2 Miles;Saint-Denis
24715;Kelli;Nath;Kelli Nath;1976-08-31;Female;0;Partial High School;2024-10-05;0-1 Miles;Saint-Denis
25466;Janet;Young;Janet Young;1971-05-16;Female;4;Partial High School;2024-06-13;0-1 Miles;Saint-Denis
25527;Robert;Johnson;Robert Johnson;1918-11-08;Male;2;Partial High School;2024-09-26;0-1 Miles;Saint-Denis
25648;Michele;Carlson;Michele Carlson;1979-12-13;Female;2;Partial College;2024-06-28;0-1 Miles;Saint-Denis
25688;Patrick;Morris;Patrick Morris;1967-01-22;Male;1;Bachelors;2024-08-29;0-1 Miles;Saint-Denis
25698;Ariana;Murphy;Ariana Murphy;1962-01-25;Female;2;Partial College;2024-09-05;1-2 Miles;Saint-Denis
25700;Faith;Coleman;Faith Coleman;1960-02-15;Female;2;Partial College;2024-12-14;0-1 Miles;Saint-Denis
25723;Kate;Nara;Kate Nara;1967-05-13;Female;4;Graduate Degree;2024-01-06;0-1 Miles;Saint-Denis
26371;Cassandra;Garcia;Cassandra Garcia;1976-03-01;Female;1;Bachelors;2025-01-24;0-1 Miles;Saint-Denis
26871;Justin;Chen;Justin Chen;1973-08-08;Male;1;Partial College;2024-08-28;0-1 Miles;Saint-Denis
26904;Judith;Parker;Judith Parker;1963-04-18;Female;1;Bachelors;2024-02-08;0-1 Miles;Saint-Denis
27763;Stephanie;Wright;Stephanie Wright;1984-03-06;Female;3;High School;2024-10-05;0-1 Miles;Saint-Denis
27850;Jason;Green;Jason Green;1960-07-10;Male;1;Bachelors;2024-03-27;0-1 Miles;Saint-Denis
27933;Amber;Evans;Amber Evans;1959-08-19;Female;3;Partial College;2024-11-20;2-5 Miles;Saint-Denis
28420;Tracy;Chapman;Tracy Chapman;1968-03-09;Female;1;Bachelors;2022-07-22;0-1 Miles;Saint-Denis
28452;Alexandra;Young;Alexandra Young;1967-05-03;Female;1;Bachelors;2024-04-15;0-1 Miles;Saint-Denis
28567;Ann;Kapoor;Ann Kapoor;1977-06-21;Female;0;Partial High School;2024-10-31;0-1 Miles;Saint-Denis
28882;Tasha;Shen;Tasha Shen;1962-01-31;Female;2;Partial College;2024-05-12;5-10 Miles;Saint-Denis
28906;Steve;Xu;Steve Xu;1962-09-23;Male;4;High School;2024-10-14;10+ Miles;Saint-Denis
29415;Oscar;Flores;Oscar Flores;1983-03-25;Male;0;Partial College;2023-08-02;2-5 Miles;Saint-Denis
29421;Blake;Williams;Blake Williams;1981-08-18;Male;0;High School;2024-12-02;2-5 Miles;Saint-Denis
29437;Haley;Bell;Haley Bell;1967-12-30;Female;1;Graduate Degree;2024-09-27;0-1 Miles;Saint-Denis
11259;Victoria;Stewart;Victoria Stewart;1970-09-24;Female;4;Partial College;2022-09-04;2-5 Miles;Salem
11317;Victoria;Russell;Victoria Russell;1963-09-14;Female;3;Partial College;2022-09-01;5-10 Miles;Salem
11645;Gabriella;Turner;Gabriella Turner;1975-04-18;Female;2;Bachelors;2024-11-10;2-5 Miles;Salem
11880;Melissa;Sanchez;Melissa Sanchez;1965-02-16;Female;1;Partial College;2024-04-10;0-1 Miles;Salem
11937;Devin;Perez;Devin Perez;1982-12-03;Male;0;Partial College;2022-10-29;1-2 Miles;Salem
12088;Lauren;Thompson;Lauren Thompson;1953-01-18;Female;4;Bachelors;2024-12-26;10+ Miles;Salem
12148;Gabrielle;Morris;Gabrielle Morris;1970-06-05;Female;5;Partial College;2024-11-23;2-5 Miles;Salem
12176;Cody;James;Cody James;1966-11-12;Male;2;High School;2024-02-02;5-10 Miles;Salem
12437;Jeremy;Young;Jeremy Young;1971-12-09;Male;1;Partial College;2022-12-13;0-1 Miles;Salem
12784;Jonathan;Campbell;Jonathan Campbell;1961-09-04;Male;1;Partial College;2022-12-19;0-1 Miles;Salem
12949;Morgan;Rivera;Morgan Rivera;1970-06-18;Female;5;Bachelors;2023-01-10;5-10 Miles;Salem
13245;Angel;Scott;Angel Scott;1956-12-21;Male;2;Partial College;2024-07-07;2-5 Miles;Salem
13277;Nathan;Brown;Nathan Brown;1971-02-22;Male;4;Partial College;2023-02-16;2-5 Miles;Salem
13371;Sydney;Gonzales;Sydney Gonzales;1959-11-17;Female;2;Partial College;2024-08-06;10+ Miles;Salem
13868;Shelby;Morris;Shelby Morris;1976-01-10;Female;1;Graduate Degree;2024-03-24;2-5 Miles;Salem
13922;Jackson;Foster;Jackson Foster;1974-05-03;Male;4;Bachelors;2024-11-14;2-5 Miles;Salem
13990;Stephanie;Wood;Stephanie Wood;1983-09-23;Female;0;Partial College;2023-01-16;1-2 Miles;Salem
14340;Miranda;Butler;Miranda Butler;1982-09-29;Female;0;High School;2025-01-05;5-10 Miles;Salem
14401;Jose;Kumar;Jose Kumar;1954-09-06;Male;2;Partial College;2024-05-22;2-5 Miles;Salem
14494;Cameron;Diaz;Cameron Diaz;1964-05-13;Male;3;Graduate Degree;2023-12-01;5-10 Miles;Salem
14872;Fernando;Clark;Fernando Clark;1985-02-23;Male;0;Graduate Degree;2024-05-27;0-1 Miles;Salem
15966;Natalie;Foster;Natalie Foster;1961-02-11;Female;2;High School;2024-08-30;1-2 Miles;Salem
16747;Alexander;Davis;Alexander Davis;1980-12-11;Male;0;High School;2024-06-30;1-2 Miles;Salem
16885;Garrett;Cook;Garrett Cook;1970-11-30;Male;2;Partial High School;2024-03-16;1-2 Miles;Salem
16894;Abigail;Walker;Abigail Walker;1975-02-05;Female;3;Graduate Degree;2024-03-07;5-10 Miles;Salem
16913;Marcus;Flores;Marcus Flores;1946-05-12;Male;2;Graduate Degree;2024-08-23;5-10 Miles;Salem
16975;Benjamin;Lee;Benjamin Lee;1971-12-08;Male;3;Bachelors;2024-09-06;2-5 Miles;Salem
17013;Gabriella;Mitchell;Gabriella Mitchell;1967-09-06;Female;1;Bachelors;2024-11-18;0-1 Miles;Salem
17141;Makayla;Rogers;Makayla Rogers;1952-11-07;Female;2;Partial College;2024-11-28;2-5 Miles;Salem
17401;Noah;Wright;Noah Wright;1967-08-30;Male;3;Partial College;2024-11-26;2-5 Miles;Salem
17412;Kaylee;Carter;Kaylee Carter;1969-05-01;Female;0;Partial College;2024-11-13;0-1 Miles;Salem
17425;Austin;Washington;Austin Washington;1967-08-25;Male;1;Partial College;2024-11-13;5-10 Miles;Salem
18093;Grace;Johnson;Grace Johnson;1955-05-05;Female;2;Partial College;2024-06-16;10+ Miles;Salem
18569;Emma;Bryant;Emma Bryant;1971-10-03;Female;0;Graduate Degree;2024-02-06;0-1 Miles;Salem
18611;Taylor;Foster;Taylor Foster;1969-02-24;Female;4;Bachelors;2024-12-05;2-5 Miles;Salem
18949;Jackson;Hall;Jackson Hall;1937-12-30;Male;3;Graduate Degree;2024-08-19;5-10 Miles;Salem
19133;Logan;Martinez;Logan Martinez;1978-09-10;Male;2;Bachelors;2024-12-11;2-5 Miles;Salem
19406;Brooke;Travers;Brooke Travers;1971-10-05;Female;1;Partial College;2024-02-26;0-1 Miles;Salem
19542;Robert;Allen;Robert Allen;1965-01-17;Male;1;Graduate Degree;2024-06-10;2-5 Miles;Salem
19846;Seth;Patterson;Seth Patterson;1949-04-20;Male;5;Bachelors;2024-10-03;10+ Miles;Salem
19858;Jenna;Collins;Jenna Collins;1952-04-21;Female;4;Bachelors;2024-12-03;10+ Miles;Salem
20121;Dylan;Butler;Dylan Butler;1979-01-01;Male;1;Graduate Degree;2024-03-18;0-1 Miles;Salem
20355;Melanie;Gray;Melanie Gray;1959-10-29;Female;2;Partial High School;2024-10-02;1-2 Miles;Salem
21599;Sara;Lopez;Sara Lopez;1980-12-08;Female;1;Graduate Degree;2024-11-05;2-5 Miles;Salem
21612;Spencer;Foster;Spencer Foster;1972-12-21;Male;0;Bachelors;2024-07-15;0-1 Miles;Salem
21754;Kaitlyn;Lopez;Kaitlyn Lopez;1953-10-05;Female;5;Bachelors;2024-09-16;1-2 Miles;Salem
22102;Eduardo;Cox;Eduardo Cox;1971-02-04;Male;0;Partial College;2024-10-06;1-2 Miles;Salem
22260;Courtney;Allen;Courtney Allen;1973-02-11;Female;2;Bachelors;2024-01-07;2-5 Miles;Salem
22884;Danielle;Richardson;Danielle Richardson;1978-11-19;Female;0;Partial College;2024-12-26;0-1 Miles;Salem
22981;Amanda;Flores;Amanda Flores;1982-11-23;Female;0;High School;2024-12-12;0-1 Miles;Salem
23030;Aidan;Jenkins;Aidan Jenkins;1966-12-08;Male;4;High School;2024-08-30;1-2 Miles;Salem
23050;Jack;Hall;Jack Hall;1942-02-09;Male;2;Graduate Degree;2024-02-04;5-10 Miles;Salem
23152;Michelle;Howard;Michelle Howard;1975-09-02;Female;1;Bachelors;2024-11-06;0-1 Miles;Salem
23156;Samantha;Barnes;Samantha Barnes;1980-06-03;Female;1;Graduate Degree;2024-06-26;2-5 Miles;Salem
23243;Jasmine;Rogers;Jasmine Rogers;1936-04-18;Female;1;Graduate Degree;2025-01-04;0-1 Miles;Salem
23479;Fernando;Robinson;Fernando Robinson;1974-08-12;Male;0;Partial College;2024-10-14;0-1 Miles;Salem
23520;Richard;Wilson;Richard Wilson;1960-04-15;Male;4;Partial College;2024-09-23;5-10 Miles;Salem
23670;Mya;Henderson;Mya Henderson;1944-06-03;Female;3;Graduate Degree;2024-01-29;10+ Miles;Salem
23714;Joseph;Williams;Joseph Williams;1952-10-15;Male;2;Bachelors;2024-03-06;2-5 Miles;Salem
23734;Melanie;Wood;Melanie Wood;1956-12-13;Female;2;Partial College;2024-07-14;2-5 Miles;Salem
23735;Amanda;Washington;Amanda Washington;1956-12-29;Female;2;Partial College;2024-03-02;2-5 Miles;Salem
23801;Taylor;Wood;Taylor Wood;1962-09-05;Female;2;Partial High School;2024-02-15;0-1 Miles;Salem
23802;Emily;Diaz;Emily Diaz;1968-11-19;Female;2;Partial High School;2024-12-03;1-2 Miles;Salem
23870;Elijah;Henderson;Elijah Henderson;1975-12-13;Male;3;Graduate Degree;2024-12-21;0-1 Miles;Salem
24389;Xavier;Carter;Xavier Carter;1961-10-31;Male;2;Partial High School;2024-02-14;5-10 Miles;Salem
24416;Oscar;Jenkins;Oscar Jenkins;1967-01-12;Male;4;High School;2024-08-29;1-2 Miles;Salem
24774;Xavier;Gonzales;Xavier Gonzales;1976-09-18;Male;1;Graduate Degree;2024-07-10;1-2 Miles;Salem
24970;Blake;Wright;Blake Wright;1953-10-16;Male;2;Partial College;2024-06-15;10+ Miles;Salem
25040;Julian;Perry;Julian Perry;1980-08-20;Male;0;High School;2024-12-02;1-2 Miles;Salem
25072;Alyssa;Murphy;Alyssa Murphy;1970-03-27;Female;4;Bachelors;2024-12-18;0-1 Miles;Salem
25182;Natalie;Simmons;Natalie Simmons;1972-03-01;Female;4;High School;2024-06-20;1-2 Miles;Salem
25194;Jada;Bell;Jada Bell;1959-12-08;Female;3;Partial High School;2024-07-02;5-10 Miles;Salem
26002;Samuel;Walker;Samuel Walker;1973-04-01;Male;0;Partial College;2022-09-28;0-1 Miles;Salem
26174;Isaac;Adams;Isaac Adams;1985-12-24;Male;0;High School;2023-01-08;0-1 Miles;Salem
26253;Dalton;Wright;Dalton Wright;1961-01-04;Male;3;Partial High School;2024-06-11;1-2 Miles;Salem
26450;Lauren;Ramirez;Lauren Ramirez;1958-12-24;Female;4;High School;2024-10-15;5-10 Miles;Salem
26473;Anna;Wood;Anna Wood;1947-10-17;Female;4;Bachelors;2024-08-05;1-2 Miles;Salem
26580;Paige;Ramirez;Paige Ramirez;1980-01-14;Female;0;High School;2025-01-03;5-10 Miles;Salem
26724;Sydney;Edwards;Sydney Edwards;1960-03-21;Female;2;Partial High School;2023-07-19;5-10 Miles;Salem
27088;Tristan;Patterson;Tristan Patterson;1981-05-18;Male;1;Graduate Degree;2023-09-04;2-5 Miles;Salem
27675;Arianna;Bell;Arianna Bell;1958-04-13;Female;3;Partial College;2024-06-14;5-10 Miles;Salem
27992;Dylan;Taylor;Dylan Taylor;1954-03-10;Male;4;High School;2024-11-19;5-10 Miles;Salem
28008;Jada;Baker;Jada Baker;1947-05-06;Female;4;Bachelors;2024-07-24;1-2 Miles;Salem
28060;Blake;Rodriguez;Blake Rodriguez;1977-04-13;Male;0;Graduate Degree;2024-08-08;2-5 Miles;Salem
28196;Timothy;Cox;Timothy Cox;1963-11-15;Male;1;Partial College;2022-04-27;0-1 Miles;Salem
28231;James;Powell;James Powell;1978-08-12;Male;2;Partial High School;2024-08-10;5-10 Miles;Salem
28265;Shirleen;Travers;Shirleen Travers;1967-02-22;Male;4;High School;2024-11-28;5-10 Miles;Salem
28266;Wyatt;Flores;Wyatt Flores;1966-09-20;Male;4;High School;2024-04-02;1-2 Miles;Salem
28282;Cindy;Foster;Cindy Foster;1942-01-18;Female;2;Graduate Degree;2024-07-10;5-10 Miles;Salem
28611;Christian;Alexander;Christian Alexander;1962-05-31;Male;2;High School;2024-03-16;1-2 Miles;Salem
28634;Nathan;Mitchell;Nathan Mitchell;1978-09-19;Male;1;Graduate Degree;2025-01-23;1-2 Miles;Salem
28654;Miguel;Nelson;Miguel Nelson;1976-01-05;Male;1;Graduate Degree;2022-05-08;2-5 Miles;Salem
28679;Julian;Bryant;Julian Bryant;1971-09-07;Male;0;Graduate Degree;2024-12-13;0-1 Miles;Salem
28979;Matthew;Williams;Matthew Williams;1945-12-22;Male;3;Bachelors;2024-03-24;10+ Miles;Salem
29075;Jack;Wright;Jack Wright;1983-01-02;Male;0;Partial College;2024-04-02;5-10 Miles;Salem
